171	52.77777778	56.74666667	0
172	58.33333333	56.74666667	0
173	63.88888889	56.74666667	0
174	69.44444444	56.74666667	0
175	75	56.74666667	0
176	80.55555556	56.74666667	0
177	86.11111111	56.74666667	0
178	91.66666667	56.74666667	0
179	97.22222222	56.74666667	0
180	2.777777778	62.72	0
181	8.333333333	62.72	0
182	13.88888889	62.72	0
183	19.44444444	62.72	0
184	25	62.72	0
185	30.55555556	62.72	0
186	36.11111111	62.72	0
187	41.66666667	62.72	0
188	47.22222222	62.72	0
189	52.77777778	62.72	0
190	58.33333333	62.72	0
191	63.88888889	62.72	0
192	69.44444444	62.72	0
193	75	62.72	0
194	80.55555556	62.72	0
195	86.11111111	62.72	0
196	91.66666667	62.72	0
197	97.22222222	62.72	0
198	2.777777778	68.69333333	0
199	8.333333333	68.69333333	0
200	13.88888889	68.69333333	0
201	19.44444444	68.69333333	0
202	25	68.69333333	0
203	30.55555556	68.69333333	0
204	36.11111111	68.69333333	0
205	41.66666667	68.69333333	0
206	47.22222222	68.69333333	0
207	52.77777778	68.69333333	0
208	58.33333333	68.69333333	0
209	63.88888889	68.69333333	0
210	69.44444444	68.69333333	0
211	75	68.69333333	0
212	80.55555556	68.69333333	0
213	86.11111111	68.69333333	0
214	91.66666667	68.69333333	0
215	97.22222222	68.69333333	0
